File,Video URL,Player,Player Ruby,Date,Team Name,Result,Segment,Floor,Depth,Seed,Version,Mod List,Money,Inventory Value,Starting Money,Score,Turns,Time,Team,Starting Items,Notes,Gender Unlock
2024-01-11_08-03-46.rsrec,,Palika,,2024-01-11,Valiant,Gave up,,10,10,334ED6D67D1E97F0,v0.7.23,Trio's Dungeon Pack v0.1,2252,1198,0,3450,2176,0:43:12,"Reinier/Girafarig, Coco/Granbull",(none),,
